message,label
blind by heart not eye,0.0
omg 277!!!!!!!!!!,0.0
go enemy ebr is dead,0.0
kutadgu back,0.0
no armor,0.0
....,0.0
all i can do,0.0
10k,0.0
barly,0.0
clowns,1.0
keep dying,2.0
Stuart scout,0.0
wait,0.0
sorry guys,0.0
gg,0.0
gg team,0.0
i dont have repair,0.0
gg so far,0.0
he is shooting he..,0.0
ik,0.0
gg man,0.0
nice 2 chiefs,0.0
Арта (212А) отстрелялась! По мне :(,0.0
this game is so fun when u got 2 chiefs shoting gold,0.0
1 cheaf aout,0.0
cap,0.0
iam low ammo,0.0
11 ammo left,0.0
but iam not,0.0
3 ammo left,0.0
gg,0.0
gg,0.0
idiots,1.0
Im Spotted at J5!,0.0
and fucking naaabs,0.0
Im Spotted at K5!,0.0
dog noob,1.0
spot,0.0
need t okill t30 or we cannot push,0.0
sry guys,0.0
get posiztion to fire,0.0
i will?? go woods than,0.0
**** this,1.0
bye bye and gl,0.0
CAP??,0.0
WTF,2.0
\,0.0
"krivoruky_rajcatko (T37), you are blocking my target!",0.0
Im Spotted at K7!,0.0
Im Spotted at J1!,0.0
Im Spotted at C2!,0.0
c'mon,0.0
everyone on hill,0.0
oof,0.0
joke,0.0
GO GO RESET,0.0
"sigh, worst possible time to reload",0.0
ебати ракали,1.0
spot,0.0
idiots,1.0
lt idiots full,1.0
indi full kretin,3.0
t103,0.0
dude,0.0
are u retard?,1.0
or what?,0.0
fucking pantera,1.0
rep him,0.0
moron,1.0
gg,0.0
gg,0.0
pp??s,0.0
oops,0.0
iu go,0.0
pls,0.0
let me kill,0.0
7500 dmg,0.0
gg,0.0
wtf TDs ?,1.0
????????????????,0.0
what,0.0
yeah now push,0.0
how you die,0.0
when i die,0.0
push,0.0
why you pick,0.0
HE FCKING DID THE WHOLE ROUND OF THE CLIFF,1.0
WDYM I PICK,0.0
reported,0.0
bourasqe stay here,0.0
nobody can push you,0.0
pidaras,1.0
speak normal,0.0
aha nobody hill,0.0
another team of apes,1.0
says noob,1.0
"yes u are-so noob,that hides his stats",1.0
chuj wam w ryj skurwysyny cipy jebane,1.0
debile,1.0
says dead tank,0.0
IS3 debil jude,1.0
reported,0.0
hahahahahaaa,0.0
still there ?,0.0
go get a job,0.0
OMG,0.0
U CAN WIN THIS,0.0
nooooooooooooo,0.0
go cap,0.0
:(,0.0
fu bots havy,1.0
e 75 dlete bot idiot,1.0
defend,0.0
GJ,0.0
Alamo,0.0
good fight,0.0
Im Spotted at H6!,0.0
that was some spot,0.0
thank mr t30,0.0
Im Spotted at D2!,0.0
why cap we got enough hp,0.0
i didnt know a t28 could fit there,0.0
patience in city,0.0
theyre getting routed in field,0.0
nvm BZ is going to fuck them,0.0
the t28 is back here,0.0
move up pt 28,0.0
t28!!,0.0
kill gsor so i can fucking move,0.0
tornvagn,0.0
kill gsor,0.0
the tornvagan would be hit by the t30 if he pushed,0.0
i stand corrected,0.0
t28 is afk,0.0
spot t30,0.0
elc spot t30,0.0
fucking moron elc,1.0
lol,0.0
no,0.0
you got yourself killed,0.0
"yes, did not need to 3 cap",0.0
moron,1.0
gg,0.0
\wz no time 4 him,0.0
i know,0.0
lol xD,0.0
gg,0.0
-_-,0.0
snow ball inbound,0.0
i feel it in my bones,0.0
??,0.0
?,0.0
pressur ecap,0.0
wtf was that team,1.0
KEEP PUSHING HEAVIES,1.0
gg ligero,0.0
f,0.0
kurwy,1.0
kurwy dziwy,1.0
thx,0.0
nooo,0.0
sorry,0.0
wooo,0.0
wow,0.0
oni,0.0
fy,1.0
gg,0.0
rly,0.0
gg,0.0
om,0.0
omnomnom,1.0
277 u are useless fduck,1.0
GG,0.0
русские есть,0.0
убейте меня,0.0
у меня задача,0.0
kill me,0.0
спс,0.0
paluton pls,0.0
pluton,0.0
Im Spotted at J4!,0.0
Im Spotted at D2!,0.0
gg,0.0
ns spot,0.0
cs,0.0
fckn clown piss off,1.0
move arty,0.0
that E3 keeps picking the right angle,0.0
arty hit the cs 83,0.0
leave e3,0.0
wow,0.0
fckn clicker,1.0
wtf,2.0
not a single shot,0.0
go,0.0
he was reloading,0.0
cmon arty the cs83,0.0
report our clicker bot,1.0
fuck that guy6,1.0
let them come to you,0.0
he made us lose,0.0
if its a draw its a draw,0.0
doh,0.0
nah straight loss,2.0
shitters failed at there cap,1.0
due to stupid arty,2.0
I do not like grinding. :(,2.0
Me 2,0.0
куда?),0.0
still 100k to go,0.0
This thing stock is pure pain,0.0
Im Spotted at G5!,0.0
Im Spotted at G5!,0.0
Im Spotted at G5!,0.0
th x ho ri,0.0
hero IS3 fail,0.0
total bot,1.0
REEEEEEEEEEEEE,0.0
COME ON IS 3,0.0
FUUUUUUUUUUUUUU,1.0
wow he is clueless,2.0
`hanks for spotting amx,0.0
*** idiot light,1.0
sorry i *** up,1.0
np,0.0
I didnt kill hellcat my bad kv 1s,2.0
huuuuge,0.0
gg,0.0
hyes,0.0
im perma tracked,0.0
gg,0.0
gg,0.0
stb,0.0
standard,0.0
https://open.spotify.com/track/03RojRDRvvbFEPpabo3Aan?si=ef083469698742a4,0.0
Im Spotted at D4!,0.0
Im Spotted at E4!,0.0
Im Spotted at E4!,0.0
Im Spotted at B4!,0.0
ffs,2.0
Im Spotted at A4!,0.0
go,0.0
my ping,0.0
gg,0.0
gj,0.0
dude,0.0
u drive in front of me while i have turbo,0.0
drive in 3rd person maybe,0.0
Im Spotted at E3!,0.0
Im Spotted at G5!,0.0
Im Spotted at G4!,0.0
Im Spotted at J4!,0.0
o my lord nobody in the middle,0.0
look at our even 90,0.0
Im Spotted at K7!,0.0
Good camping ELC,0.0
Im Spotted at K7!,0.0
Im Spotted at K3!,0.0
inv me,0.0
invite me,0.0
Im Spotted at H9!,0.0
Im Spotted at D7!,0.0
sorry man,0.0
Im Spotted at G5!,0.0
G,0.0
GG,0.0
გგ,0.0
is,0.0
fick NAshorn,0.0
Im Spotted at H2!,0.0
Im Spotted at K2!,0.0
Can you fucktards at the back actually hit something?,1.0
т25 овца тупая,1.0
дура,1.0
Так точно!,0.0
ale by?? stolec,0.0
u????aaa,0.0
Im Spotted at E5!,0.0
??,0.0
bat kd,2.0
cap is there with no arty that renders that flank completely useless,0.0
Im Spotted at D7!,0.0
:D,0.0
Im Spotted at D7!,0.0
Im Spotted at D7!,0.0
Im Spotted at D7!,0.0
haha,0.0
yes cap,0.0
stupid E100 hide behind me,1.0
omg,0.0
cap,0.0
gg,0.0
imagine shots,0.0
on the spots,0.0
now just wait,0.0
je te suis,0.0
ok,0.0
mrc,0.0
dr,0.0
viens,0.0
gg,0.0
go,0.0
ok,0.0
gg,0.0
gg,0.0
gg,0.0
"no eyes, hellcat, I'm out",2.0
"yea,, 3 on 1 was more than i could handle",0.0
usless scouts let hell cat un sighted in fiel..,1.0
saw that coming,0.0
nice,0.0
wow,0.0
gg,0.0
hahaha,0.0
retarded t10 confirmed,1.0
xD,0.0
animal,1.0
retarded t10 like I sadi,1.0
fucking hell,2.0
didnt even get to reload,0.0
gg,0.0
thansk for help 2 stupid idiot in liberte,1.0
gg,0.0
gg,0.0
gg,0.0
well sjlt,0.0
spg,0.0
wow invisible,0.0
now you shoot him,0.0
i think one of the arty is going to have to spot,0.0
not sure what's going on with the wolverine,0.0
he seems confused and constipated,0.0
yep,0.0
gg,0.0
whew,0.0
Im Spotted at A6!,0.0
Im Spotted at B7!,0.0
Im Spotted at B5!,0.0
lol,0.0
i will take it,0.0
yeah,0.0
Im Spotted at F8!,0.0
gg,0.0
та суки на пт,0.0
даун лт нету,0.0
Засвет в квадрате E2!!!,0.0
Засвет в квадрате E2!!!,0.0
I've been spotted in F2!,0.0
Засвет в квадрате F2!!!,0.0
I've been spotted in D2!,0.0
мда,0.0
такі дауни,1.0
відбірні,0.0
push,0.0
full idiots on hill,1.0
on begin 6 vs 3 on hill and only fu fear no 1 *****,2.0
stop advance and you miss all shots lol,2.0
t34 spoot,0.0
I've been spotted in C6!,0.0
gg,0.0
gg,0.0
gg,0.0
this side is clear,0.0
"wow, no arty on prohorovka",0.0
nice 1,0.0
go,0.0
tik tak,0.0
gg,0.0
nice,0.0
Im Spotted at E4!,0.0
Im Spotted at E4!,0.0
report obj 702 for pushing,0.0
lt HERE,0.0
can you kill it ?,0.0
from where did he shoot,0.0
"BattleGreen (Skorpion G), T'es tellement gros que tu bloque mon tir d??gage!",0.0
c'est quel genre de msg sa ?,0.0
message personalissee,0.0
hahaha,0.0
par un mod,0.0
exellent,0.0
"Une saloperie me vois, je suis spot Bordel G8!",0.0
"tu ecris ce que tu veux, dans la mesure du correct",0.0
le nom ?,0.0
c'est un mod pak,0.0
tu trouve sa ou ?,0.0
site wg,0.0
appres la bataille,0.0
ok ok,0.0
merci,0.0
"Une saloperie me vois, je suis spot Bordel G8!",0.0
"Une saloperie me vois, je suis spot Bordel G8!",0.0
nice loser,2.0
no Support,2.0
"Une saloperie me vois, je suis spot Bordel G8!",0.0
"Une saloperie me vois, je suis spot Bordel G8!",0.0
"Une saloperie me vois, je suis spot Bordel F7!",0.0
"Une saloperie me vois, je suis spot Bordel G3!",0.0
sry,0.0
gg campers,1.0
Засвет в квадрате G5!!!,0.0
т 28 бот,2.0
gg,0.0
left side loose,0.0
char go spot pls..,0.0
idiot t57,1.0
go,0.0
save,0.0
big noob,1.0
let char spot..,0.0
"we need you to shoot..,",0.0
in bacl,0.0
WT please!!,0.0
dont waste!,0.0
kill batchet and we win!!,0.0
arty,0.0
BC pls,0.0
cahr know its youre game..,0.0
push all?,0.0
awit,0.0
wait,0.0
passion,0.0
5 shell,0.0
gog og o,0.0
ggoo for it,0.0
all,0.0
??push,0.0
next shithole and bastard team,0.0
uselss campers...,1.0
Im Spotted at G2!,0.0
Im Spotted at G2!,0.0
sorry bisonte,0.0
i need,0.0
sp,0.0
gg good team,0.0
aa,0.0
top gun,0.0
zebi je suis spot at G0!,0.0
wtf heavy,1.0
manti,0.0
leo\,0.0
srsly,0.0
kran,0.0
g,0.0
gg,0.0
gg,0.0
td+s,0.0
move here,0.0
amx fall back FFS,1.0
who shoot SU,0.0
Lippu haltuun k??mpp??ys loppuu,0.0
I am spotted at D4!,0.0
fucking Challenger,1.0
I am spotted at C5!,0.0
gj,0.0
hi guys,0.0
good luck,0.0
"tarin29 (KV-1SA), не мешай стрелять! Уйди с линии огня по противнику!",0.0
can someone push the amx ?,0.0
maybe m10 rbfm?,0.0
m10 I need your help,0.0
we need to push the amx 12t,0.0
kv1 sa can you maybe push him there?,0.0
vk go,0.0
nice now go for arty,0.0
vk you can go cap,0.0
m10 go for arty,0.0
vk PLEASE go into their cap,0.0
gg,0.0
but i need help in cap,0.0
we need 2 in the cap,0.0
grille can help you,0.0
i go cap,0.0
m10 can rush for their arty,0.0
with his hp,0.0
2 in cap,0.0
gg,0.0
this micro management ^^,0.0
gg,0.0
su get closer to us,0.0
I spot them,0.0
gg leo -_-,0.0
why did you take my 8th kill,0.0
:(,0.0
omg arty,0.0
wtf,2.0
nice,0.0
gj char,0.0
тт ц нас дауни,0.0
Засвет в квадрате J5!!!,0.0
ис 7 якщо ти підарас нахуй ти свім це показуеш,0.0
Засвет в квадрате J5!!!,0.0
ЛЕОПАРД СОСИ ХУЙ ПИДОР ХОХЛЯЦКИЙ,0.0
ЭТО ЧМО МЕНЯ ВСЕ ВРЕМЯ ВЫТАЛКИВАЛО,2.0
ПОСМОТРИ РЕПЛЕЙ ВАФЛЯ ПОТОМ ГУЕНДОСЬ,0.0
Report Jackson.... AFK,0.0
GJ,0.0
yust spot,0.0
arty wtf,0.0
preaim the hill pls,0.0
spot,0.0
derp gun.....,0.0
gg,0.0
go back,0.0
ME?,0.0
gg,0.0
thanks,0.0
brainless subhuman,1.0
sorry amx,0.0
dfuck,2.0
tenks for suport team,0.0
kupuja kutasy czolgi i witmany nagle sie robia,2.0
NOOB TEAM,1.0
TOP TANKI IDIOTI,1.0
Im Spotted at E5!,0.0
Im Spotted at D5!,0.0
Im Spotted at D5!,0.0
Im Spotted at D5!,0.0
any light spot hee ?,0.0
gg kranvagn,0.0
best turret in the game and yu decide to snipe,0.0
fuck team,1.0
kill first ligth,0.0
ebr kill you,4.0
HE,0.0
HE bud,0.0
mate stop pinging and help,0.0
You should stay with us mate,0.0
instead of camping all the game long,0.0
you dont have range to help us and you are camping nowhere,0.0
just draw,0.0
Im Spotted at K0!,0.0
)),0.0
amx,0.0
you stupid,1.0
you are stupid for pushing alone,1.0
nice shot arty,0.0
Im Spotted at F0!,0.0
Im Spotted at A7!,0.0
mongole,1.0
Im Spotted at B3!,0.0
Im Spotted at C2!,0.0
Z,0.0
why is a heavy snipind :??,0.0
oleeeeeeeeeeeee,0.0
jag move ur ass,1.0
jhaaaaaaaaaaaaaaaaaaaag,0.0
move!!!!!!,0.0
im slow,0.0
sry,0.0
gg,0.0
gg,0.0
MOVE,0.0
???????,0.0
Just go lose fast ty,2.0
"T-43 you are fastes, should go around kill that KV2 and reset",0.0
im out of booster,0.0
$?? VOLLIDIOT,1.0
T 43 vollidiot,1.0
gg,0.0
tyhank you,0.0
i go spot heavy line,0.0
be ready,0.0
wtf idiot team,1.0
to many campers,1.0
stay and watch,0.0
ok,0.0
fucking snnipers,1.0
yes,0.0
skill issue tbh,2.0
Huren tiem,0.0
lappen tieger,1.0
1,0.0
lol,0.0
gg,0.0
gg,0.0
still hate arty?!?!!?...aarrrghh,2.0
attack ffs,2.0
stop wasting HP,0.0
hackler arty,2.0
yes,0.0
spot man,0.0
bots,1.0
help STRV to spot,0.0
"T92, shoot STRV",0.0
come onnnnn,0.0
it has 100hp,0.0
GG ARTY,0.0
puuusssh,0.0
no time,0.0
"come on guys, stop camping",1.0
i haven seen so much camp for years,1.0
bots,1.0
GG,0.0
finaly after 6 Tier VIII Battles,0.0
Im Spotted at C9!,0.0
Im Spotted at B4!,0.0
Im Spotted at B3!,0.0
gg,0.0
"Отличное настроение, спасибо NETradioWOT!",0.0
нагнем?,0.0
дааа,0.0
тт кустовые твари,0.0
ммсчи имссчччяяячсмииьборрппаааввыфйцукенеглагкла,0.0
тт кустовые твари,0.0
удалите игру,1.0
стадо конченых ссыкунов на аллее,1.0
и петушиный взвод,0.0
чтоб вы все падохли,4.0
х** вам а не победу,1.0
твари,0.0
WHERE?,0.0
stay hidden JIm,0.0
be careful,0.0
cap but stay hidden,0.0
nice,0.0
The visual was intense!!!,0.0
gg,0.0
gg,0.0
gg,0.0
td,0.0
i support you,0.0
go bxc,0.0
bc,0.0
wait t150,0.0
push,0.0
go push him,0.0
plis,0.0
go push,0.0
don't stay,0.0
no problem go,0.0
pudel hit you go push,0.0
UFF,0.0
yes,0.0
good,0.0
gl yall :),0.0
wu2,0.0
oooh our PTA is on my blacklist. they must be... interesting,0.0
spot hill please,0.0
yes please,0.0
lol fv if you delete somethin on hill in one shot i'll buy you gold,0.0
not there leo !@@@,0.0
leo need yuo up here bud,0.0
thanks fv!,0.0
"leavin the e1 to you vz, gonna help 9 line",0.0
got it,0.0
ouch,0.0
ayoye,0.0
can some one go up top,0.0
imma try,0.0
fuck arty,2.0
wtf,2.0
help pls,0.0
ty fv,0.0
lol youre welcome,0.0
be polite asshole LOL,1.0
leo if you spot i can rip into him,0.0
gg,0.0
first time ive ever succefully taken lighthouse hill in shitbarn lol,0.0
successfully,0.0
gg,0.0
gg,0.0
THANKS FOR SUPPORT LAME IDIOTS,1.0
GG,0.0
"amazing how that works, leave a flank open and lose",2.0
"hey, but everyone has their spot they have to go to",0.0
hmm,0.0
please A0 NOT K1!!!,0.0
better position,0.0
fuck team,1.0
pancsy :D,0.0
1v2,0.0
:D,0.0
gj,0.0
nice,0.0
l??l,0.0
ggggggggggggggggggggg,0.0
omg,0.0
lol,0.0
i ll go right side,0.0
lt,0.0
blind here,0.0
wow,0.0
open for u manti,0.0
gj,0.0
jesus,0.0
imposible jugara si,0.0
TS-54 can't kill one charioeteer and help team? Ok,0.0
my bad,0.0
interesting,0.0
odds on a draw?,0.0
"Pretty sure 54 threw this by not killing the charioeteer, when it was the only tank in front of him...? GG",0.0
Arty MVP,0.0
find that arty,0.0
didnt think the chariot had the balls,0.0
same lol,0.0
let the gw get into position,0.0
gg,0.0
he's runnin,0.0
stop cap,0.0
NS,0.0
fv moved fellas,0.0
get arty,0.0
WHAT A LOW IQ PLAYERS COME IN THIS GAME,2.0
sos,0.0
fing cunts,1.0
"go die bot, no time ;-)",1.0
anti atry pls,0.0
)),0.0
gg,0.0
submarine,0.0
team lol :),0.0
team lol :),0.0
why,0.0
no one coming,2.0
team ...,0.0
are you all bot???,1.0
SRY,0.0
u did bes,0.0
best,0.0
ok..,0.0
gg,0.0
omg,0.0
cap,0.0
:D,0.0
lol,0.0
u fcking god bro,0.0
gg,0.0
no cap pls,0.0
pls,0.0
pls no,0.0
idiot,0.0
&lt;3,0.0
thx,0.0
"МЕГА СЛЕПОЙ , тут явно игра сливает нас",0.0
move up you useless shits,1.0
shh shhh,0.0
what a dipshit team,1.0
my back is starting to hurt,1.0
get skorp,0.0
ill get arnie,0.0
idiot leo,1.0
ebr idiot,1.0
140 idiot report,1.0
moron ebr,1.0
base,0.0
cap,0.0
"type, godmod",0.0
bro reallyt,0.0
shoot bro,0.0
aahaha,0.0
finally,0.0
лор ты спишь?,0.0
ой,0.0
8к дал),0.0
Пойдет черепашечка,0.0
loooooooooooool,0.0
y are u playing like this?,0.0
dont rush and suicide,0.0
3k blocked,0.0
3425,0.0
in 6 tier,0.0
what language is this music?,0.0
polish,0.0
ahh,0.0
ty,0.0
its on youtube also,0.0
i will check youtube... it makes me feel feelings,0.0
gg,0.0
21 rounds left,0.0
be my guest,0.0
move up here tds and we all go together,0.0
famous last words...we all die togher,0.0
what the hell,0.0
yay i helped,0.0
just say your a pussy,0.0
stfu...I'm moving already,2.0
and both of tyhem just leave,0.0
you love me and you know it,2.0
I go left...you go right and we all die together,0.0
say when,0.0
we have 2.5 minutes,0.0
yep,0.0
too late to cap..kill them all,0.0
sry su but thanks for coming,0.0
not lit yet,0.0
gg,0.0
*** *** Noob TD's at A0,1.0
4 TD'S campoing and thta ShPTK get not one shot,2.0
hjeavys you ***,1.0
liki idiot play tier 1,1.0
gsor spot,0.0
ready ?,0.0
im gonna go tank and spot,0.0
gg,0.0
lights spot,0.0
here is the music why is no one shooting,0.0
?????,0.0
get put pf the city,0.0
sleep monkeys ???,1.0
they will just decap drive away,2.0
tool ate,0.0
gg,0.0
USELESS FUCK TEAM !!!,1.0
"play sims , mom^gos",0.0
mother fucker retard players,1.0
kill arty,0.0
"Nah, kill all.",0.0
:-),0.0
xddd,0.0
xd,0.0
yeah,0.0
what are doing vk?,0.0
friendly enemy,0.0
yes :-P,0.0
yes lol,0.0
OMG ;-),0.0
wtf,2.0
this is team play game,0.0
gj e25 ;),0.0
time,0.0
well done appa,0.0
kpz vs. Rino...FIGHT!,0.0
leo1 and hori on 9 line,0.0
0 line,0.0
p,0.0
hehe,0.0
gg,0.0
im sick of pussys in this game,0.0
ko??obanov !!!,0.0
fall back,0.0
Hilfe! Ich werde gleich auf J7 verpr??gelt!,0.0
Im Spotted at B1!,0.0
Hilfe! Ich werde gleich auf C1 verpr??gelt!,0.0
Hilfe! Ich werde gleich auf C1 verpr??gelt!,0.0
Hilfe! Ich werde gleich auf B1 verpr??gelt!,0.0
Hilfe! Ich werde gleich auf A3 verpr??gelt!,0.0
Hilfe! Ich werde gleich auf A3 verpr??gelt!,0.0
Im Spotted at J8!,0.0
Im Spotted at K6!,0.0
Im Spotted at J7!,0.0
Im Spotted at J7!,0.0
Im Spotted at J7!,0.0
Im Spotted at K6!,0.0
Im Spotted at J3!,0.0
too many campers,0.0
there a tank behind you,0.0
YOU CAN MAKE IT!,0.0
fuck ],2.0
hang in there,0.0
ns,0.0
what an idiot,1.0
if he sat still he woulda killed you,0.0
LOL,0.0
never stop the enemy when he's making a mistake,0.0
plenty of time,0.0
gg,0.0
gg,0.0
gg,0.0
ebr are you goin to spot here?,0.0
thx,0.0
ill try to support,0.0
xD,0.0
we got 2,0.0
vz!,0.0
sry,0.0
"Carlos83 (Obj. 279 (e)), you are blocking my target!",0.0
STB up,0.0
?,0.0
progetto,0.0
up C3,0.0
look ayt,0.0
t-54,0.0
damn,0.0
pro faca,0.0
no warning...,0.0
g,0.0
g,0.0
workin a b lines,0.0
push it,0.0
push it real good,0.0
i cant see that far,0.0
gg,0.0
gg,0.0
ffs,0.0
:D,0.0
sorry stock gun,0.0
gg,0.0
"Hali! A MAATT kl??n akt??v j??t??kosokat keres. A WN8 nem sz??m??t. J?? t??rsas??g, k??telezetts??gek n??lk??l. Ha ??rdekel keress, k??szi. Sry for spam.",0.0
aaaaaaaaaaawwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwdddddddddddddddddddddddrwwwwwwwwwwwwwwwwwwww,0.0
report E75,0.0
ty cobra,0.0
fuck your mother,
gg,0.0
gg,0.0
idiots on hill,1.0
invite me to platon please,0.0
i cant,0.0
"sorry guys, im having some lag issues and its affecting my gameplay.",0.0
this is not worth the frustration,0.0
stop peeking,0.0
emill you are super blind tankaw,0.0
dead,0.0
push,0.0
bro is cooking,0.0
haha,0.0
only thing I can do,0.0
holy,0.0
bro that was something,0.0
still going on hahaha,0.0
jesus,0.0
try to kill kv then it is w,0.0
nice,0.0
what is happening jesus,0.0
lets gooo,0.0
best game of my life,0.0
haha arty shitted his pants,0.0
wondering where M44 is,0.0
be careful,0.0
yes,0.0
fucksa,0.0
nonono,0.0
you are in time i guess,0.0
I hope so,0.0
unfortunate,2.0
how do I play this thing,0.0
with skill,0.0
spot for us maybe,0.0
d,0.0
go,0.0
spot,0.0
gg,0.0
mi a szart csin??lsz?,0.0
mozdulj meg,0.0
ouch,0.0
nice team,0.0
useless light,1.0
wz idiots,1.0
big idiots,1.0
Im Spotted at F4!,0.0
Im Spotted at G6!,0.0
Im Spotted at G6!,0.0
Im Spotted at F6!,0.0
Im Spotted at G6!,0.0
Im Spotted at F6!,0.0
Im Spotted at F7!,0.0
gg,0.0
"aseke_15kz (Chaffee), не мешай стрелять!",0.0
не кипишуй,0.0
look on mini map where the tanks are - don't cam on A9,0.0
подсосники,0.0
nice,0.0
XD,0.0
coffe???,0.0
barmok,1.0
spg,0.0
pantera alive,0.0
he still ther,0.0
hp pantwera?,0.0
one shot right?,0.0
t25 just go,0.0
gg,0.0
fcking stupid red mtherfckers,1.0
1,0.0
skorpion,0.0
good is,0.0
go,0.0
good st,0.0
THX,0.0
how much you have hp?,0.0
i see 443 ok,0.0
i go cap,0.0
arty shot,0.0
is here,0.0
gg,0.0
i kurwa nastepne zjebane cioty,0.0
nice,0.0
where arty?,0.0
pass,0.0
cap,0.0
lol,0.0
hellcat there,0.0
take the hit tiger p,0.0
gg,0.0
gg,0.0
char and prog,0.0
get hill,0.0
idiot pilot,1.0
gg,0.0
gg,0.0
idiotz,1.0
botteam again,1.0
Im Spotted at B3!,0.0
Im Spotted at B5!,0.0
???????????,0.0
GG,0.0
leo 1 afk bot and riggier with enemy,1.0
kill artys,0.0
Im Spotted at C0!,0.0
gg,0.0
6 vs 10 Sign,0.0
#ERROR!,2.0
?,0.0
i guess,0.0
with bots like yourself yes it's an loss,1.0
you are using xvm,0.0
dick e,0.0
400 wn8 after 17k games,0.0
ea,0.0
Im Spotted at F9!,0.0
Im Spotted at F2!,0.0
look at him...afk,2.0
He can die alone then,2.0
Im Spotted at F9!,0.0
future,0.0
suicidal,2.0
time for you to be a HT Somua,0.0
right,0.0
fucking the new french 5rnd td,1.0
holy shit somua,1.0
"we know, that's why we need you to be a HT duh",0.0
I would expect the Borr to be circling around....,0.0
fuck it as long as we win dont matter how lol,2.0
I hate you so much right now RNGesus,2.0
well if the ht was a hvy,1.0
and not emptying his clip in to a ghost bour,0.0
push together,0.0
he loading,0.0
gg,0.0
holy shit,0.0
moron,1.0
u fucking idiot,1.0
iidiiotts,1.0
cappp,0.0
bots,0.0
GO,0.0
ffs,2.0
why,0.0
fucking why,2.0
this tean,0.0
alll,0.0
907,0.0
more fucking morons,1.0
this gane,0.0
907 idiot,1.0
FK 907,1.0
pos,0.0
uninstall 907,1.0
moron,1.0
"see whats going on, lets swim alittle",0.0
d,0.0
all defend,0.0
omg,0.0
gg,0.0
TEAM WHY U PUSS ME IDIOTS,0.0
tomihui you idiott,1.0
cap,0.0
tomi go cap idiot,0.0
gg,0.0
nice,0.0
nice,0.0
i caried my ass ass well,0.0
now kill *** arty,1.0
they will run,0.0
singele shot,0.0
wtf,0.0
wtf???,2.0
lolollo,0.0
gg,0.0
hi shit map ....,0.0
X tier tazke that faslty,0.0
i takze fatalisty arta,0.0
please come,0.0
i need help,0.0
carro ennemi is good,0.0
omg team camper,0.0
gg team camper 2/3,1.0
